neutral	"WTO members meeting as the General Council on 26 October 2012 have agreed to Laos joining the organization,... http://t.co/dz6VJOzv"		
neutral	Not Available		
negative	Not Available		
neutral	@anatomy of an attack with Sophos http://t.co/8nTw1HsT first EUROPEAN vendor SECURITY solutions(@ Living Tomorrow) http://t.co/nbGhwNaN...		
neutral	Putting together a preview story for the CMU field hockey team. They're hosting Kent State Saturday with the MAC Championship on the line.		
positive	"Thank God its friday,Rick Ross da boss live in Lagos tonite at Eko Hotel .come link up with me ."		
positive	Not Available		
positive	Not Available		
positive	Not Available		
neutral	Not Available		
neutral	So AJ getting in the elevator with Cena means they had sex between the 3rd and the ground floor. -WWE logic.		
positive	.@Q1047 Would luv if you could make an announcement about Chris Rene concert @theroxy this Thursday!! Thanks!! http://t.co/aKzopIrd		
negative	@justindsweeney BYU vs GT will re-air Saturday at 9am MT. We did not get VOD rights so it won't be archived on http://t.co/NnQCa8Am.		
positive	Not Available		
neutral	Not Available		
positive	"#MACtion. I mean, way to go, Bearcats. Made up for a 4th quarter from hell with one huge drive."		
positive	"Happy 102 years to L.A. artist Tyrus Wong! May the road rise to meet you, may the wind be always at your back: http://t.co/e8SB5S90"		
neutral	Oomf today thought he can talk to me on some other shit wait til tomorrow lol		
neutral	Not Available		
neutral	"#infosec #security Sophos Releases USB Accessory for Remote Ethernet Device: On Wednesday, Sophos announced the ... http://t.co/g8hvbqDo"		
positive	Soundboard came today!  Tomorrow is set it up and see if it all works day lol.  If all goes as planned I'll be streaming 24-7 soon!		
positive	"@ideeNYC and I feel the exact same way about Allderdice haha, its my 2nd favorite project he's released (behind K&OJ). hes making good music"		
negative	@nflfantasy Major dilemma.. Do I start Charles tonight or Reggie Wayne Sunday? Messed up by teaching Martin last Thursday!! #help		
neutral	Watching a Chuck Close documentary with my cat on a Friday night; I am exactly who my students imagine I am.		
positive	"Watching ""The Announcement"" on @espn about #Magic Johnson. Amazing documentary- a must watch."		
neutral	I would like to fast forward to Friday when I'm at the Singapore Indoor Stadium!		
positive	Very entertaining 1st half of the Merseyside Derby		
negative	I just hope that Sandy goes away before November 6 because if she doesn't then VIPs in NJ probably have to cancel the NJ concert :c		
neutral	"@Chetan_Raulji @Mueez_qureshi ""But Professor, if I may just remind you that you only achieved a BSD and Bachelor's by the age of 24..."""		
positive	Doing it big for @A_G_H 22nd birthday with @crissy_khun @veechow thanhnii #hallowe @ MGM Grand at Foxwoods http://t.co/zTvwkouY		
neutral	Had a few emails about my storck adrenalin The chap clearly new feck all about carbon and bikes in general.I may have to brake it for spares		
negative	"Beer, xbox, Undertaker: The Streak DVD. Fuck you Saturday night."		
negative	Not Available		
neutral	"MT @CandiceSpencer: Knaus asks @BigEarl48 ""How the clouds looking?"" Earl answers ""Cloudy"". Knaus: ""C'mon, try to be (freakin') serious"""		
neutral	Young Reserve keeper Jak Alnwick will be on the bench on Sunday for Newcastle Utd after Rob Elliot picked up a injury lastnight!		
neutral	Not Available		
neutral	Come see us at the Scottsdale Home &amp; Garden Show on Nov 3rd &amp; 4th at Westworld of Scottsdale.  Be the FIRST to see the new holiday items!		
positive	Red Foo (LMFAO) &amp; The Party Rock Crew are going to rock the Singapore Indoor Stadium on November 5th! Who's excited? :D		
negative	"Oy.  Don't expect to get a flag when you're playing like this in the 2nd half, okay Eddie Royal?"		
negative	Not Available		
negative	Not Available		
positive	@NermTheBoz you me and @grabmywerner should skip Knaus' class tomorrow morning and go get breakfast at perkins :)		
positive	Oh yeah just cant wait Spring Breakers apparently got a Worldwide release on March 5th 2013.. I WANT IT JUST SO hype #fb		
positive	"If you uploaded videos from Kina Grannis' concert last Wednesday, send us the link so we can share it with everyone else! Happy Sunday! :)"		
neutral	@DevizesWolves @officialwolves @kariney04 @scott87shaw I think it may have been the words you used about St Patrick's Day...		
positive	@whitingdesign #hamont is great! So much happening in the city. Just started at MSA in August http://t.co/Qb7wuOqU		
neutral	"@hs_soshified9 At the bottom left, just west off the picture is the Fullerton Hotel where SNSD stayed in Dec 11."		
positive	"Tuesday, June 12, is the Republican Primary in Virginia.  I strongly recommend Jamie Radtke for U.S. Senator! http://t.co/wdMO1m8v"		
positive	Wow this Benji story is amazing! Then Drose won the state champs with his number 4 the 1st time since Benji won it...wow		
neutral	"WON: Nov 1 Observer Radio: Bryan Alvarez and Dave Meltzer talk Cena's return to the ring, Smackdo... http://t.co/Yzedve1n #WWE #WWF #TNA"		
neutral	Not Available		
positive	Nike Air Force 1 'USA' 30th Anniversary - See the full gallery on Posterous As Nike continues to celebrate... http://t.co/Ves91LvZ		
neutral	"If I'm off from work again tomorrow, I'm spending the entire day catching up on The Walking Dead."		
positive	"@CMPunk really may be the best ""heel"" @WWE has had since Undertaker back when he kidnapped Stephanie McMahon!!!"		
neutral	Bring the kids along to Scary Mary's Halloween Storytime on Wednesday at 9.30am at Genera @ Generations Cafe http://t.co/JJkm0dnc		
neutral	Football: Dons defeat @SCGauchos 33-20. Next game is Sat vs. @lbccvikings in the Dons Homecoming Game. Kickoff at 1 pm #scfafootball		
positive	Michael Easton killed the 'stand alone' conversation on Friday eppi. Happy McSexy is back. &lt;3 #GH #McBam @valentinifrank @carlivatiron		
neutral	Not Available		
neutral	I think imma just go tomorrow cus Iona feel like being bothers AT ALL !		
negative	Not Available		
positive	Not Available		
positive	@RetiredBeerman @hooded_warrior @thejimmyv Haha Edge is my 2nd favorite wrestler all-time to HBK. So it's worth it for me		
positive	Not Available		
positive	"Daylight Savings fall back is this Sunday, Nov 4! Turn your clocks back 1 hr on Saturday night before bed &amp; enjoy the extra hour of sleep!"		
positive	Not Available		
neutral	#IDP Will Texans see the old Mario Williams on Sunday?: Will Texans see the old Mario Williams ... http://t.co/Hbg7VtGK #FantasyFootball		
neutral	"@AmyVanDyken @DjFlowe Bret Hart, HBK, and Vince McMahon were now involved in the 2nd best screwjob ever"		
neutral	Weekend Playlist - Vol1 - Every Friday im going to post a weekend playlist of my favorite tunes for the... http://t.co/53GDTSEM		
positive	Not Available		
negative	Not Available		
neutral	Carnival Tomorrow !!! Need to put my flags in the laundry		
positive	Not Available		
positive	"Vincent Jackson limited in Monday practice estimates, fantasy value just fine for Thursday: Tampa Bay Buccaneers... http://t.co/etg2iV9p"		
neutral	[VIDEO] EXO-M's Tudou interview + Luhan & Chen sing What Is Love!: EXO-M's latest interview with Tudou!Pretty im... http://t.co/scg3a6XQ		
negative	"@tswift_NZ And I don't think it helps that tomorrow is Labour Day haha. Yup, fingers crossed that some stores put it out!"		
positive	Sat watching school days #TOTPS with my dad &amp; The Runaways came on! I jumped up in excitement &amp; he was like who are they?! Is he kidding me?		
neutral	"DIOP Sisters Project Reach Out in the SUB on Thursday, November 1st at 7:00 p.m. Come volunteer to be a MENTOR and help the Girl Scouts."		
neutral	#tedxsendai is October 10th http://t.co/m3ZZRdAi Watch it and learn more about the people affected by the Tohoku disaster.		
neutral	@Jared_TFJ I think I'm gonna go with Brown I hate going with players on Thursday even though I'm going with Vincent Jackson		
negative	ok so everyone who thinks its 'InternationalDirectionerDay' .. your wrong Directioners Day is 23rd of july the day they were formed! smh...		
positive	Not Available		
neutral	"@desertcronenm Until tonight.  The speech tonight may only have one fact - ""My name is Willard Mitt Romney."" @stiNgo100 @ferallike"		
neutral	@itsomaaar LOL remember the 1st time we ever met with nabeel when we reached that jam		
neutral	Not Available		
neutral	Not Available		
negative	@ingrid_wien Asa and Kim bought me a Swarovski rose for Mothering Sunday. I haven't a clue what to do with it. It is still in the box.		
neutral	Spotify's Sean Parker and Daniel Ek Make Music -- and Some Noise: The Full D10 Interview (Video):  At the 10th D... http://t.co/vPrxApgp		
positive	Happy Taco Tuesday @ Rogue Tavern! Fried Shrimp &amp; Crawfish with Homemade Guacamole or Pulled Roasted Chicken w/... http://t.co/2KtA78cc		
negative	"If Spurs sell VDV, plus Modric leaves, they may as well save us the wait n just join the Championship."		
neutral	Cost-efficient iPS cells manufacture process developed; for myocardial cells with a 20th of conventional budget (NHK) http://t.co/jpoiMnxe		
neutral	Last week to sign the petition to keep Labour Day in May. Sign the petition today! http://t.co/0Ngvpnpy		
neutral	From the Soundboard will feature #GeorgeCarlin and #PaulMooney Wed Jul 11 3 to 5am  summer fund drive. #donate #money @deepdancenyc		
negative	Do Endsmeat? Sharon Stone Rushed To The Hospital! - Oh no! Sharon Stone had a health scare on Saturday when she was ... http://t.co/EthDVGiF		
positive	hollywoodcrush: 'My Super Psycho Sweet 16 Pa 3' premieres tonight! Prepare for the carnage with this clip: http://t.co/DinceXGj		
negative	Only thing worse than sylvia finishing 2nd in wsop is dealing with selbst's wrath for making that allin call.		
negative	#Bills Mario Williams not sure if he'll practice today (wrist) expects to be more effective Sunday. @wgrz		
neutral	just in The interview with author and speaker Joseph P. Genera will start to air this Monday afternoon. Stay tune for times.		
neutral	"WBO's 3rd time Fighter of the Decade, Manny Pacquiao. #24Oras"		
positive	Happy 20th Birthday @TheBoySwifties God Bless You! Hope God Makes aoo your dreams come true! Love you! Happy Swift Day!		
positive	Tracy McGrady arrived in China on Wed after signing with Qingdao Eagles. His arrival at the airport was crazy - http://t.co/siGIuJFF		
neutral	"@chriswaddle93 31Dec1988 v newcastle was my 1st ever game, 2-0 you &amp; Walshy scored, you and gazza was laurel &amp; hardy on programme #COYS"		
neutral	"TGI Friday! Bcos tomorrow #SpringFest starts! See you 1pm Sat @ St Patrick's Point, Lake Wendouree for 1st event of w/e: outrigger canoeing!"		
neutral	Daylight Savings is this Saturday night! So remember to Fall Back so you aren't late to church Sunday - it's All Saint's Sunday!		
neutral	"The Federal Reserve&amp;#039;s latest easing program may be nicknamed &amp;quot;QE Infinity&amp;quot; on Wall Street, but it ...  http://t.co/CIYuyBZH"		
positive	"Tarheels gave it a great effort in 2nd half.  Pirates pulled out a big win. Throw down next Sat. and tough one for me, but Go Pirates!!"		
neutral	600 people will pack St Patrick's Cathedral later this morning to watch Father Paul Bird be ordained as the 8th Catholic Bishop of Ballarat.		
negative	Not Available		
positive	@jrkgirlnla @blockheadliv October is my Bday month too! Michael Easton should do it so I can get a Bday Hug! LOL		
positive	@lucyluuxox u ok with the poster for tomorrow?  tea will be provided for you.. can you get to the cafe for about 6pm to sound check? Rosie x		
positive	Not Available		
neutral	#1: The 2nd Law [Explicit]: The 2nd Law [Explicit] Muse | Format: MP3 Download  1 day in the top 100 (1)Download... http://t.co/l7ETfQ8A		
positive	Not Available		
neutral	@shefaliiipatel Call me maybe is on the radio... David Owen has to hear it tomorrow on our last day!		
positive	"My fav all time R&amp;B singer, Maxwell, w/b @ the MGM Grand, Foxwoods Casino on Nov 24th!!  I'm in love!!  Lol!!!"		
positive	Not Available		
positive	Not Available		
neutral	The sun will still shine over the Metroplex tomorrow. (metaphorically)		
positive	@elishahelton13 Hahahaha I i wish that it was November already so that I can go to Winter Jam. They have yet to announce the line ups. :D		
positive	"Getting ready for the Maine Archives and Museums conference, tomorrow in Orono.  Looking forward to connecting... http://t.co/mbeQRAOk"		
neutral	sooo i might go to laidback luke on friday with nessaaaa ^.^ we going hard &gt;:]		
negative	"Really should get some sleep since I have the CASHEE makeup testing tomorrow. But I'm not, the usual."		
positive	Not Available		
positive	"25-year-old Dallas Seavey wins Iditarod - Dallas Seavey won the Iditarod Trail Sled Dog Race Tuesday, becoming the y... http://t.co/xF2Rv257"		
negative	"wait, don't tell me he ranked 7th? as Fashion King, really?"		
neutral	"La filla de Sharon Stone i Andy Garcia s'enamora a Tossa Tot sobre el rodatge de ""What about love"" a #horaLgirona http://t.co/597kOcnV"		
positive	@Fridayology Sounds good. So would Queen's Birthday holiday and Labour Day holidays then be on the following Tuesday? It's only fair		
